sent_id,sentence,entities,uris
1034,Kamu sekali-kali tidak akan memperoleh kebajikan ( yang sempurna ) sebelum kamu menginfakkan sebagian harta yang kamu cintai .,[],[]
1469,Mereka itu  mudah-mudahan Allah memaafkannya .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1849,Allah tidak menghukum kamu disebabkan sumpah-sumpahmu yang tidak disengaja ( untuk bersumpah )  tetapi Dia menghukum kamu disebabkan sumpah-sumpah yang kamu sengaja .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2539,menyembah selain Allah  sesuatu yang sama sekali tidak kuasa memberikan rezeki sedikit pun kepada mereka  baik dari langit maupun dari bumi  dan tidak akan sanggup ( berbuat apa pun ) . Maka  janganlah kamu mengadakan sekutu-sekutu bagi Allah .,"['Allah', 'bumi', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2', 'http://www.wikidata.org/entity/Q2095353']"
2375,"Imbalanku tidak lain hanyalah dari Allah dan aku diperintah agar aku masuk ke dalam golongan orang-orang muslim . "" Mereka mendustakannya ( Nuh ) .","['Allah', 'Nuh']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q1782672']"
1747,Demikian pula para rabi dan ulama-ulama mereka ( juga memberi putusan ) sebab mereka diperintahkan ( oleh Allah untuk ) menjaga kitab Allah dan mereka merupakan saksi-saksi terhadapnya .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
279,Wahai manusia  sembahlah Tuhanmu yang telah menciptakan kamu dan orang-orang yang sebelum kamu agar kamu bertakwa . ( Dialah ) yang menjadikan bagimu bumi ( sebagai ) hamparan dan langit sebagai atap  dan Dialah yang menurunkan air ( hujan ) dari langit  lalu Dia menghasilkan dengan ( hujan ) itu buah-buahan sebagai rezeki untuk kamu .,['bumi'],['http://www.wikidata.org/entity/Q2']
1507,Karunia Allah yang dilimpahkan kepadamu itu sangat besar .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
596,Jika ada di antara kamu yang sakit atau ada gangguan di kepala ( lalu dia bercukur )  dia wajib berfidyah  yaitu berpuasa  bersedekah  atau berkurban .,[],[]
1626,Mahasuci Dia dari ( anggapan ) mempunyai anak .,[],[]
1280,Apabila mereka telah memberikan kesaksian  tahanlah mereka ( para wanita itu ) dalam rumah sampai mereka menemui ajal atau sampai Allah memberi jalan ( yang lain ) kepadanya . ( Jika ada ) dua orang di antara kamu yang melakukannya ( perbuatan keji )  berilah hukuman kepada keduanya .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
503,Namun  ( sebenarnya mereka ) hidup  tetapi kamu tidak menyadarinya .,[],[]
2130,Tuhanmulah Yang Mahakaya lagi penuh rahmat .,['Yang Mahakaya lagi penuh rahmat'],['http://www.wikidata.org/entity/Q2095353']
1930,"Katakanlah ( Nabi Muhammad )  "" Siapakah yang lebih kuat kesaksiannya ? """,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
1388,"Kemudian  mereka datang kepadamu ( Nabi Muhammad ) sambil bersumpah  "" Demi Allah  kami sekali-kali tidak menghendaki selain kebaikan dan perdamaian . "" Mereka itulah orang-orang yang Allah ketahui apa yang ada di dalam hatinya .","['Muhammad', 'Allah', 'Allah']","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
459,Dia adalah Tuhan kami dan Tuhan kamu . Bagi kami amalan kami  bagi kamu amalan kamu .,[],[]
2468,"Allah Maha Mengetahui apa yang telah kamu kerjakan . "" Maka  masukilah pintu-pintu ( neraka ) Jahanam . Kamu kekal di dalamnya .","['Allah', 'Jahanam']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q58418']"
2171,Jangan engkau ikuti keinginan orang-orang yang mendustakan ayat-ayat Kami dan orang-orang yang tidak beriman kepada akhirat dan mempersekutukan Tuhan .,[],[]
2234,"Katakanlah ( Nabi Muhammad )  "" Tuhanku memerintahkan aku berlaku adil . Hadapkanlah wajahmu ( kepada Allah ) di setiap masjid dan berdoalah kepada-Nya dengan mengikhlaskan ketaatan kepada-Nya .","['Muhammad', 'Allah']","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q2095353']"
1020,"Tidak sepatutnya seseorang diberi Alkitab  hukum  dan kenabian oleh Allah  kemudian dia berkata kepada manusia  "" Jadilah kamu para penyembahku  bukan ( penyembah ) Allah  "" tetapi ( hendaknya dia berkata )  "" Jadilah kamu para pengabdi Allah karena kamu selalu mengajarkan kitab dan mempelajarinya ! ""","['Allah', 'Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
2394,"Selamatkanlah pula kami dengan rahmat-Mu dari kaum yang kafir . "" Telah Kami wahyukan kepada Musa dan saudaranya ( Harun )  "" Ambillah oleh kamu berdua beberapa rumah di Mesir untuk tempat tinggal kaummu  jadikanlah rumah-rumahmu itu kiblat ( tempat ibadah )  dan tegakkanlah salat .","['Musa', 'Harun', 'Mesir']","['http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q380714', 'http://www.wikidata.org/entity/Q79']"
377,Maka  laknat Allahlah terhadap orang-orang yang ingkar .,[],[]
235,Setiap umat mempunyai rasul .,[],[]
1807,Allah menjaga engkau dari ( gangguan ) manusia .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2154,Di antara hewan-hewan ternak itu ada yang dijadikan pengangkut beban dan ada ( pula ) yang untuk disembelih .,[],[]
1686,Wahai Ahlulkitab  sungguh rasul Kami telah datang kepadamu untuk menjelaskan banyak hal dari ( isi ) kitab suci yang kamu sembunyikan dan membiarkan ( tidak menjelaskan ) banyak hal ( pula ) .,[],[]
1624,"Maka  berimanlah kepada Allah dan rasul-rasul-Nya dan janganlah kamu mengatakan  "" ( Tuhan itu ) tiga . "" Berhentilah ( dari ucapan itu ) . ( Itu ) lebih baik bagimu .",['Allah'],['http://www.wikidata.org/entity/Q2095353']
751,Akan tetapi  ketika perang diwajibkan atas mereka  mereka berpaling  kecuali sebagian kecil dari mereka . Allah Maha Mengetahui orang-orang zalim .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2089,Namun  kebanyakan mereka tidak mengetahui ( hakikat ini ) .,[],[]
2072,Tidak ada tuhan selain Dia  pencipta segala sesuatu .,[],[]
47,Jika mereka melihat jalan kebenaran  mereka tetap tidak mau menempuhnya . ( Sebaliknya  ) jika mereka melihat jalan kesesatan  mereka menempuhnya .,[],[]
1855,Maka  jauhilah ( perbuatan-perbuatan ) itu agar kamu beruntung .,[],[]
2267,Tidakkah mereka menunggu kecuali takwilnya ( terwujudnya kebenaran Al-Qur'an ) .,"[""Al-Qur'an""]",['http://www.wikidata.org/entity/Q428']
1208,Kamu pun pasti akan mendengar banyak hal yang sangat menyakitkan hati dari orang-orang yang diberi Alkitab sebelum kamu dan dari orang-orang musyrik .,[],[]
2496,Apakah mereka tidak memperhatikan segala sesuatu yang diciptakan Allah  bayang-bayangnya berbolak-balik ke kanan dan ke kiri ( dalam keadaan ) sujud kepada Allah  sedangkan mereka rendah hati .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
1053,Mereka itulah orang-orang yang mendapat azab yang sangat berat . ( Azab itu terjadi ) pada hari ketika ada wajah yang putih berseri dan ada pula wajah yang hitam kusam .,[],[]
1376,Di sana mereka mempunyai pasangan-pasangan yang disucikan dan Kami masukkan mereka ke tempat yang teduh lagi nyaman .,[],[]
1862,Wahai orang-orang yang beriman  janganlah kamu membunuh hewan buruan  ketika kamu sedang berihram ( haji atau umrah ) .,"['haji', 'umrah']","['http://www.wikidata.org/entity/Q234915', 'http://www.wikidata.org/entity/Q640480']"
878,Jika kamu dalam perjalanan  sedangkan kamu tidak mendapatkan seorang pencatat  hendaklah ada barang jaminan yang dipegang .,[],[]
175,Namun  mereka sama sekali tidak mau beriman .,[],[]
2317,Ingatlah ketika kamu dahulunya sedikit  lalu Allah memperbanyak jumlah kamu .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2200,Sesungguhnya Tuhanmu sangat cepat hukuman-Nya .,[],[]
802,"Lihatlah tulang-belulang ( keledai itu )  bagaimana Kami menyusunnya kembali  kemudian Kami membalutnya dengan daging ( sehingga hidup kembali ) . "" Maka  ketika telah nyata baginya  dia pun berkata  "" Aku mengetahui bahwa Allah Mahakuasa atas segala sesuatu . "" ( Ingatlah ) ketika Ibrahim berkata  "" Ya Tuhanku  perlihatkanlah kepadaku bagaimana Engkau menghidupkan orang-orang mati . "" Dia ( Allah ) berfirman  "" Belum percayakah engkau ? ""","['Allah', 'Ibrahim', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q1768161', 'http://www.wikidata.org/entity/Q2095353']"
1559,Ketahuilah ) sesungguhnya semua kemuliaan itu milik Allah . Sungguh  Allah telah menurunkan ( ketentuan ) bagimu dalam Kitab ( Al-Qur'an ) bahwa apabila kamu mendengar ayat-ayat Allah diingkari dan diperolok-olokkan ( oleh orang-orang kafir )  janganlah kamu duduk bersama mereka hingga mereka memasuki pembicaraan yang lain .,"['Allah', 'Allah', ""Al-Qur'an"", 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q428', 'http://www.wikidata.org/entity/Q2095353']"
1577,Allah tidak menyukai perkataan buruk ( yang diucapkan ) secara terus terang  kecuali oleh orang yang dizalimi .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
905,Adapun orang-orang yang dalam hatinya ada kecenderungan pada kesesatan  mereka mengikuti ayat-ayat yang mutasyabihat untuk menimbulkan fitnah ( kekacauan dan keraguan ) dan untuk mencari-cari takwilnya .,[],[]
1540,Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .,"['Allah', 'bumi']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2']"
363,Kemudian  kamu berikrar dan bersaksi .,[],[]
200,Allah menyeru ( manusia ) ke Dārussalām ( surga ) dan memberi petunjuk kepada siapa yang Dia kehendaki menuju jalan yang lurus ( berdasarkan kesiapannya untuk menerima petunjuk ) .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1664,Sesungguhnya Allah Maha Mengetahui segala isi hati .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
393,Mereka mengikuti apa yang dibaca oleh setan-setan pada masa Kerajaan Sulaiman .,['Sulaiman'],['http://www.wikidata.org/entity/Q1768167']
2422,Maka  siapa yang mendapatkan petunjuk  sesungguhnya petunjuknya itu untuk ( kebaikan ) dirinya sendiri .,[],[]
343,"Maka  Kami jadikan ( yang demikian ) itu sebagai peringatan bagi orang-orang pada masa itu dan bagi mereka yang datang kemudian  serta menjadi pelajaran bagi orang-orang yang bertakwa . ( Ingatlah ) ketika Musa berkata kepada kaumnya  "" Allah memerintahkan kamu agar menyembelih seekor sapi . "" Mereka bertanya  "" Apakah engkau akan menjadikan kami sebagai ejekan ? ""","['Musa', 'Allah']","['http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q2095353']"
1210,Maka  itulah seburuk-buruk jual beli yang mereka lakukan .,[],[]
1114,Jika kamu ( pada Perang Uhud ) mendapat luka  maka mereka pun ( pada Perang Badar ) mendapat luka yang serupa .,"['Perang Uhud', 'Perang Badar']","['http://www.wikidata.org/entity/Q488278', 'http://www.wikidata.org/entity/Q486124']"
1816,Setelah itu Allah menerima tobat mereka  kemudian banyak di antara mereka buta dan tuli ( lagi ) .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1783,Bertakwalah kepada Allah jika kamu orang-orang mukmin .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
809,Tidak ada rasa takut pada mereka dan mereka tidak bersedih .,[],[]
798,Atau  seperti orang yang melewati suatu negeri yang ( bangunan-bangunannya ) telah roboh menutupi ( reruntuhan ) atap-atapnya .,[],[]
1980,Engkau tidak memikul tanggung jawab sedikit pun terhadap perbuatan mereka dan mereka ( pun ) tidak memikul tanggung jawab sedikit pun terhadap perbuatanmu  sehingga engkau ( tidak berhak ) mengusir mereka . ( Jika dilakukan  ) engkau termasuk orang-orang yang zalim .,[],[]
682,Orang yang meng-ila ' ( bersumpah tidak mencampuri ) istrinya diberi tenggang waktu empat bulan .,[],[]
921,Itulah kesenangan hidup di dunia dan di sisi Allahlah tempat kembali yang baik .,[],[]
1139,Sungguh  Dia benar-benar telah memaafkan kamu .,[],[]
1650,Oleh sebab itu  janganlah kamu takut kepada mereka  tetapi takutlah kepada-Ku .,[],[]
20,"Kesudahan ( yang baik ) adalah bagi orang-orang yang bertakwa . "" Mereka ( kaum Musa ) berkata  "" Kami telah ditindas ( oleh Fir'aun ) sebelum engkau datang kepada kami dan setelah engkau datang . "" ( Musa ) menjawab  "" Mudah-mudahan Tuhanmu membinasakan musuhmu dan menjadikan kamu penguasa di bumi lalu Dia akan melihat bagaimana perbuatanmu . "" Sungguh  Kami telah menghukum Fir'aun dan kaumnya dengan ( mendatangkan ) kemarau panjang dan kekurangan buah-buahan agar mereka mengambil pelajaran .","['Musa', ""Fir'aun"", 'Musa', 'bumi', ""Fir'aun""]","['http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q37110', 'http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q2', 'http://www.wikidata.org/entity/Q37110']"
2041,Maka  ikutilah petunjuk mereka .,[],[]
712,Janganlah seorang ibu dibuat menderita karena anaknya dan jangan pula ayahnya dibuat menderita karena anaknya .,[],[]
914,Allah sangat keras hukuman-Nya .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1768,Sesungguhnya banyak dari manusia adalah orang-orang yang fasik .,[],[]
65,Apakah Engkau akan membinasakan kami karena perbuatan orang-orang yang kurang akal di antara kami ? (,[],[]
2541,Allah membuat perumpamaan seorang hamba sahaya di bawah kekuasaan orang lain  yang tidak berdaya berbuat sesuatu  dengan seorang yang Kami anugerahi rezeki yang baik dari Kami .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1823,Almasih putra Maryam hanyalah seorang rasul . Sebelumnya pun sudah berlalu beberapa rasul .,['Almasih putra Maryam'],['http://www.wikidata.org/entity/Q51664']
2340,Sungguh  rasul-rasul mereka telah datang dengan membawa bukti-bukti yang nyata kepada mereka .,[],[]
181,Sungguh  aku telah tinggal bersamamu beberapa lama sebelumnya ( sebelum turun Al-Qur'an ) .,"[""Al-Qur'an""]",['http://www.wikidata.org/entity/Q428']
2427,Maka  janganlah kamu meminta agar dipercepat ( kedatangan ) - nya .,[],[]
1489,Janganlah engkau menjadi penentang ( orang yang tidak bersalah ) karena ( membela ) para pengkhianat .,[],[]
1556,Sesungguhnya orang-orang yang beriman  lalu kufur  kemudian beriman ( lagi )  kemudian kufur ( lagi )  lalu bertambah kekufurannya  Allah tidak akan mengampuninya dan tidak ( pula ) menunjukkan kepadanya jalan ( yang lurus ) .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1905,"Itulah kemenangan yang agung . "" Hanya milik Allah kerajaan langit dan bumi serta apa pun yang ada di dalamnya .","['Allah', 'bumi']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2']"
1688,Dengannya ( kitab suci ) Allah menunjukkan kepada orang yang mengikuti rida-Nya jalan-jalan keselamatan  mengeluarkannya dari berbagai kegelapan menuju cahaya dengan izin-Nya  dan menunjukkan kepadanya ( satu ) jalan yang lurus .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2562,"Apabila orang-orang yang mempersekutukan ( Allah ) melihat sekutu-sekutu mereka  mereka berkata  "" Wahai Tuhan kami  mereka inilah sekutu-sekutu kami yang dahulu kami sembah selain Engkau . "" Lalu sekutu-sekutu mereka melontarkan ucapan kepada mereka  "" Sesungguhnya kamu benar-benar para pendusta . "" Pada hari itu mereka menyatakan tunduk kepada Allah dan lenyaplah dari mereka apa yang selalu mereka ada-adakan .","['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
1454,Siapa yang tidak mendapatkan ( hamba sahaya ) hendaklah berpuasa dua bulan berturut-turut sebagai ( ketetapan ) cara bertobat dari Allah .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
228,Tuhanmu lebih mengetahui tentang orang-orang yang berbuat kerusakan .,[],[]
2480,"Orang-orang yang musyrik berkata  "" Seandainya Allah menghendaki  niscaya kami dan nenek moyang kami tidak akan menyembah sesuatu apa pun selain-Nya dan tidak ( pula ) mengharamkan sesuatu pun tanpa ( ketetapan ) - Nya . "" Demikianlah orang-orang ( kafir ) sebelumnya berbuat .",['Allah'],['http://www.wikidata.org/entity/Q2095353']
1524,Pahala dari Allah ) bukanlah ( menurut ) angan-anganmu dan bukan ( pula menurut ) angan-angan Ahlulkitab . Siapa yang mengerjakan kejahatan niscaya akan dibalas sesuai dengan ( kejahatan itu ) dan dia tidak akan menemukan untuknya pelindung serta penolong selain Allah .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
970,"Maka  jadilah sesuatu itu . Dia ( Allah ) mengajarkan kepadanya ( Isa ) kitab  hikmah  Taurat  dan Injil . ( Allah akan menjadikannya ) sebagai seorang rasul kepada Bani Israil . ( Isa berkata  ) "" Sesungguhnya aku telah datang kepadamu dengan tanda ( mukjizat ) dari Tuhanmu  sesungguhnya aku membuatkan bagimu ( sesuatu ) dari tanah yang berbentuk seperti burung .","['Allah', 'Isa', 'Taurat', 'Injil', 'Allah', 'Bani Israil', 'Isa']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q51664', 'http://www.wikidata.org/entity/Q2383104', 'http://www.wikidata.org/entity/Q1762323', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2605404', 'http://www.wikidata.org/entity/Q51664']"
84,Padahal  pada hari-hari yang bukan Sabat ikan-ikan itu tidak datang kepada mereka .,['Sabat'],['http://www.wikidata.org/entity/Q102477']
1598,Tidak ada seorang pun di antara Ahlulkitab  kecuali beriman kepadanya ( Isa ) menjelang kematiannya .,['Isa'],['http://www.wikidata.org/entity/Q51664']
1073,Allah Maha Mengetahui orang-orang bertakwa .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1999,"Katakanlah ( Nabi Muhammad )  "" Siapakah yang dapat menyelamatkanmu dari berbagai kegelapan ( bencana ) di darat dan di laut  ketika kamu berdoa kepada-Nya dengan rendah hati dan dengan suara yang lembut ( dengan berkata )  ' Sungguh  jika Dia menyelamatkan kami dari ( bencana ) ini  tentulah kami menjadi orang-orang yang bersyukur . ' "" Katakanlah ( Nabi Muhammad )  "" Allah yang menyelamatkanmu darinya ( bencana itu ) dan dari segala macam kesusahan .","['Muhammad', 'Muhammad', 'Allah']","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q2095353']"
