sent_id,sentence,entities,uris
1986,"""Jika dia pensiun (di akhir musim) itu seperti seseorang sudah mencuri lukisan Mona Lisa-itu merupakan tindakan kejahatan terhadap kemanusiaan,"" cetus agen Ibra, Mino Raiola.","['Ibra', 'Mino Raiola']","['http://www.wikidata.org/entity/Q46896', 'http://www.wikidata.org/entity/Q2014379']"
754,Posisi satu dan dua milik Federer dan Nadal sudah bertahan sejak 25 Juli 2005 dan belum berubah hingga kini.,"['Federer', 'Nadal']","['http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q10132']"
1219,Hubungan yang kian terjalin baik antara kedua partai itu dengan pemeritahan Jokowi membuat spekulasi akan adanya jatah kursi yang disiapkan.,['Jokowi'],['http://www.wikidata.org/entity/Q3318231']
1860,"Hingga triwulan III, Indofood telah merealisasikan belanja modal mencapai Rp 3,2 triliun dari target belanja modal sekitar Rp 6,4 triliun tahun 2012.",['Indofood'],['http://www.wikidata.org/entity/Q3930665']
28,"Film animasi komputer 3D dari Disney-Pixar ini adalah prekuel Monsters, Inc.(2001).",['Disney-Pixar'],['http://www.wikidata.org/entity/Q7414']
1237,Jonan menyebut Uber dan Grab illegal karena angkutannya tidak terdaftar.,"['Jonan', 'Uber', 'Grab']","['http://www.wikidata.org/entity/Q16182287', 'http://www.wikidata.org/entity/Q780442', 'http://www.wikidata.org/entity/Q20873932']"
1691,"Harapan kami kekuatan politik pemerintah harus semakin kuat dan solid,"" tutur Daniel.",['Daniel'],['http://www.wikidata.org/entity/Q96987329']
196,Nama Ketua MPP PAN Soetrisno Bachir belakangan disebut-sebut akan mengisi jabatan menteri menyusul isu reshuffle.,"['PAN', 'Soetrisno Bachir']","['http://www.wikidata.org/entity/Q2434365', 'http://www.wikidata.org/entity/Q2434365']"
67,"Di usia yang masih amat muda, Rio Haryanto dan Sean Gelael menjadi panutan pebalap tanah air lain pada balap formula.","['Rio Haryanto', 'Sean Gelael']","['http://www.wikidata.org/entity/Q981543', 'http://www.wikidata.org/entity/Q7441028']"
2075,"""PKB benar-benar ingin mewujudkan pemerintahan Jokowi yang kuat dan solid sehingga seluruh target nawacita bisa terwujud dengan baik dan efektif,"" imbuh anggota Komisi IV DPR itu.","['PKB', 'Jokowi', 'DPR']","['http://www.wikidata.org/entity/Q1257317', 'http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q2670027']"
1257,Cuma sayangnya BUMN yang dari luar kelihatan kokoh perkasa ini sebenarnya keropos di dalam.,['BUMN'],['http://www.wikidata.org/entity/Q270791']
1947,Rektor Prof.,[],[]
58,"Antara lain lukisan Ketua Umum PDIP Megawati Soekarnoputri, likisan tentang pasar dan kehidupan penduduk, juga lukisan bunga-bunga nan indah.","['PDIP', 'Megawati Soekarnoputri']","['http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306']"
769,"""Kami anggap Dortmund adalah favorit dan saya rasa semua orang setuju.",['Dortmund'],['http://www.wikidata.org/entity/Q41420']
1149,"Ribuan warga Kota Semarang dan sejumlah wisatawan berkumpul di bantaran Sungai Banjir Kanal Barat, Sabtu malam kemarin.","['Kota Semarang', 'Sungai Banjir Kanal Barat']","['http://www.wikidata.org/entity/Q11025', 'http://www.wikidata.org/entity/Q24825867']"
1970,"Hanya ada satu hal yang menjadi motto Blue Bird saat itu, kita harus menjadi perusahaan yang inovatif dan harus menjadi market leader,"" jelas dia.",['Blue Bird'],['http://www.wikidata.org/entity/Q114556753']
109,"""Kami tidak memulai laga dengan baik di menit-menit awal dan Anda harus membayar itu dalam sebuah laga Liga Champions.""Madrid pulang dari Volkswagen Arena, Kamis (7/4/2016) dinihari WIB, tanpa kuasa membalas gol Wolfsburg yang dicetak oleh Ricardo Rodriguez (penalti) di menit ke-18 dan Maximilian Arnold tujuh menit kemudian.","['Madrid', 'Volkswagen Arena', 'Wolfsburg', 'Ricardo Rodriguez', 'Maximilian Arnold']","['http://www.wikidata.org/entity/Q8682', 'http://www.wikidata.org/entity/Q155603', 'http://www.wikidata.org/entity/Q101859', 'http://www.wikidata.org/entity/Q666506', 'http://www.wikidata.org/entity/Q1093851']"
354,Wakil Sekretaris Jenderal PKB Jazilul Fawaid mengatakan ada pihak yang sengaja menciptakan opini untuk mendorong Menteri Marwan direshuffle.,"['PKB', 'Jazilul Fawaid', 'Marwan']","['http://www.wikidata.org/entity/Q1257317', 'http://www.wikidata.org/entity/Q1257317', 'http://www.wikidata.org/entity/Q17410695']"
1267,"Telkom (maksudnya PT Telekomunikasi Indonesia Tbk) milik Indonesia, sementara Temasek Holdings Pte.Ltd. milik Singapura."" Hanya","['Telkom', 'PT Telekomunikasi Indonesia Tbk', 'Indonesia', 'Temasek Holdings Pte. Ltd.', 'Singapura']","['http://www.wikidata.org/entity/Q2305438', 'http://www.wikidata.org/entity/Q2305438', 'http://www.wikidata.org/entity/Q252', 'http://www.wikidata.org/entity/Q762479', 'http://www.wikidata.org/entity/Q334']"
293,New York-Roger Federer bukan hanya mampu menaklukkan Robin Soderling untuk melaju ke semifinal AS Terbuka.,"['New York', 'Roger Federer', 'Robin Soderling', 'AS']","['http://www.wikidata.org/entity/Q1384', 'http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q192801', 'http://www.wikidata.org/entity/Q30']"
919,"Bahkan West Ham United juga berharap mantan pemain depan Juventus, Inter Milan, Barcelona, dan AC Milan itu mau bermain bersama mereka sebelum kariernya tuntas.","['West Ham United', 'Juventus', 'Inter Milan', 'Barcelona', 'AC Milan']","['http://www.wikidata.org/entity/Q18747', 'http://www.wikidata.org/entity/Q1422', 'http://www.wikidata.org/entity/Q631', 'http://www.wikidata.org/entity/Q7156', 'http://www.wikidata.org/entity/Q1543']"
1532,"""Hari ini, kami berbincang tentang kelanjutan kerja sama meningkatkan konektivitas dan kesempatan akses internet bagi seluruh warga Indonesia,"" kata dia.",['Indonesia'],['http://www.wikidata.org/entity/Q252']
237,"Di bandara enclave sipil yang dikelola oleh TNI, biasanya peralatan navigasi dan penunjangnya minim.",['TNI'],['http://www.wikidata.org/entity/Q855515']
864,"Jangan coba-coba berimprovisasi yang konyol hanya karena ingin lebih sederhana, menghemat anggaran dan menonjolkan ego sektoral basi yang akan mengorbankan publik.",[],[]
2108,"Menurut Luhut, selama upaya pembebasan, Pemerintah Indonesia selalu berkoordinasi dengan Pemerintah Filipina dengan bertukar informasi, nasihat strategi, dan asistensi.","['Luhut', 'Indonesia', 'Filipina']","['http://www.wikidata.org/entity/Q14917375', 'http://www.wikidata.org/entity/Q252', 'http://www.wikidata.org/entity/Q928']"
439,Apakah Presiden Jokowi akan menunjukkan kemandirian dalam pengambilan keputusan atau mendengarkan suara elite PDIP ini? Imbas,"['Jokowi', 'PDIP']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q1186306']"
2071,"Sehingga total barang bukti narkoba yang disita sebanyak 57.263, 2 gram narkotika atau senilai Rp 81,2 miliar dari 18 pelaku,"" ujar Direktur Jenderal Bea Cukai Heru Pambudi dalam siaran persnya kepada detikcom, Selasa (5/4/2016).","['Heru Pambudi', 'detikcom']","['https://www.wikidata.org/wiki/Q31173747', 'http://www.wikidata.org/entity/Q12481355']"
1663,"Namun di Indonesia, 1 April adalah hari untuk menghadapi fakta, bahwa sejumlah biaya akan naik, namun sebagian lagi turun.",['Indonesia'],['http://www.wikidata.org/entity/Q252']
1879,Susi Pudjiastuti adalah contoh menteri profesional yang cepat menyesuaikan diri di lingkungan birokrasi dan politik.,['Susi Pudjiastuti'],['http://www.wikidata.org/entity/Q17411488']
181,"Lewat fraksi saya sampaikan, di Komisi II dengan Mendagri, Komisi V juga yang bermitra dengan Mendes,"" ucap anggota Fraksi PDIP DPR Diah Pitaloka, Rabu (23/3).","['Mendagri', 'PDIP', 'DPR', 'Diah Pitaloka']","['http://www.wikidata.org/entity/Q6867142', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306']"
1758,"Maka dalam semusim saya cuma latihan fisik,"" tutur Morgan seperti dilansir Sky Sport.","['Morgan', 'Sky Sport']","['http://www.wikidata.org/entity/Q1392500', 'http://www.wikidata.org/entity/Q1340204']"
1310,"Masuk di babak kedua, Madrid meningkatkan intensitas serangan demi mencari gol secepat mungkin.",['Madrid'],['http://www.wikidata.org/entity/Q8682']
1657,"""Aplikasi berdasarkan reservasi boleh saja pelat hitam, tapi di-kir harus ada izin operasi dan sebagainya,"" sambungnya.",[],[]
1461,Pudji dilantik langsung oleh Menhub Ignasius Jonan di kantor Kementerian Perhubungan.,['Ignasius Jonan'],['http://www.wikidata.org/entity/Q16182287']
1898,"Sementara Telkomsel yang merupakan anak perusahaan Telkom, berperan sebagai penyedia jaringan dan basis konsumennya.","['Telkomsel', 'Telkom']","['http://www.wikidata.org/entity/Q1786124', 'http://www.wikidata.org/entity/Q2305438']"
1017,"Enes Kanter mencetak 33 poin dan 20 rebound untuk Thunder, sementara Dion Waiters menyumbangkan 25 poin.","['Enes Kanter', 'Thunder', 'Dion Waiters']","['http://www.wikidata.org/entity/Q715618', 'http://www.wikidata.org/entity/Q180950', 'http://www.wikidata.org/entity/Q65039']"
1389,Federer tak lupa menyanjung Roddick yang telah membuatnya harus memeras keringat lebih keras untuk bisa menang.,"['Federer', 'Roddick']","['http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q54584']"
1243,"Federer itupun menjadi banyak perbincangan yang berujung pujian untuk petenis asal Swiss tersebut.Eks manajer Manchester United, Sir Alex Ferguson, yakin kalau Leicester akan menjadi juara dengan tiga laga tersisa.","['Federer', 'Swiss', 'Manchester United', 'Sir Alex Ferguson', 'Leicester']","['http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q18656', 'http://www.wikidata.org/entity/Q44980', 'http://www.wikidata.org/entity/Q19481']"
559,Tiga pertandingan terakhir dilalui tim besutan Dieter Hecking tersebut dengan dua kekalahan dan satu hasil imbang.,['Dieter Hecking'],['http://www.wikidata.org/entity/Q73135']
622,"Namun, informasi yang disampaikan Tim Komunikasi Presiden, Ari Dwipayana, saat working dinner Jokowi mengusulkan segera ada penyelesaian konflik di Laut Cina Selatan dan Palestina.","['Ari Dwipayana', 'Jokowi', 'Laut Cina Selatan', 'Palestina']","['http://www.wikidata.org/entity/Q110260424', 'http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q37660', 'http://www.wikidata.org/entity/Q219060']"
199,"Rencananya, Walt Disney Animation Studios akan merilis ""Frozen Fever"" pada musim semi 2015.","['Walt Disney Animation Studios', 'Frozen Fever']","['http://www.wikidata.org/entity/Q1047410', 'http://www.wikidata.org/entity/Q18398561']"
954,"Kehadiran Sienta diharapkan mampu menorehkan kinerja yang baik bagi Toyota, sekaligus memberikan angin segar bagi pengembangan industri dan pasar otomotif nasional,"" kata Wakil Presiden Direktur Toyota Astra Motor, Henry Tanoto di kesempatan yang sama.","['Toyota', 'Toyota Astra Motor']","['http://www.wikidata.org/entity/Q53268', 'http://www.wikidata.org/entity/Q12522214']"
1309,"Mega menyampaikan hal itu dalam sambutannya di pembukaan Rakernas PDIP, di Hotel Sunan, Jalan A Yani, Solo, Jawa Tengah, Selasa (27/1/2009).","['Mega', 'PDIP', 'Hotel Sunan', 'Solo', 'Jawa Tengah']","['http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q111138127', 'http://www.wikidata.org/entity/Q4803', 'http://www.wikidata.org/entity/Q3557']"
894,Wapres Jusuf Kalla menuturkan pengumuman reshuffle kabinet tinggal menunggu hari baik saja.,['Jusuf Kalla'],['http://www.wikidata.org/entity/Q76354']
1818,"Pada acara HUT ke-44 ini pula, Blue Bird juga memberikan penghargaan kepada sekitar 2.3 pengemudi dan karyawan yang telah setia bersama Blue Bird Group, mulai dengan masa kerja 8, 16, 24, 32, sampai 40 tahun.","['Blue Bird', 'Blue Bird Group']","['http://www.wikidata.org/entity/Q114556753', 'http://www.wikidata.org/entity/Q114556753']"
2092,"PT Telekomunikasi Indonesia Tbk (Telkom) akan melakukan pembiayaan kembali utang (debt refinancing) dalam valuta asing (valas), guna mengurangi rugi valas akibat fluktuasi nilai tukar.","['PT Telekomunikasi Indonesia Tbk', 'Telkom']","['http://www.wikidata.org/entity/Q2305438', 'http://www.wikidata.org/entity/Q2305438']"
1329,"Realisasinya sepertinya tahun ini karena kemarin DED nya sudah jadi,"" kata Wali Kota Surabaya, Tri Rismaharini kepada wartawan di ruang kerjanya di Balai Kota Surabaya, Kamis (31/3/2016).","['Surabaya', 'Tri Rismaharini', 'Balai Kota Surabaya']","['http://www.wikidata.org/entity/Q11462', 'http://www.wikidata.org/entity/Q12522317', 'http://www.wikidata.org/entity/Q17998709']"
20,Film Disney itu terus-terusan berhasil menjadi box office hingga sekuel keduanya.,['Disney'],['http://www.wikidata.org/entity/Q7414']
274,"Selain itu, senior PDIP ini menyebut empat nama menteri lain yang posisinya dirasa kurang tepat.",['PDIP'],['http://www.wikidata.org/entity/Q1186306']
1676,Imbas kepadatan lalu lintas juga berimbas di Jalan Gubernur Suryo.,[],[]
1833,Namun kesalahan yang dilakukan Fernando membuat Ibrahimovic bisa menyamakan kedudukan.,"['Fernando', 'Ibrahimovic']","['http://www.wikidata.org/entity/Q973416', 'http://www.wikidata.org/entity/Q46896']"
208,Harapan kita kalaupun ada reshuffle itu semakin memperkuat konsolidasi politik dan kerja kabinet.,[],[]
766,Seharusnya kejadian semalam tidak perlu terjadi jika semua pihak mentaati seluruh peraturan yang ada untuk safety.,[],[]
1221,"Menurut Idrus, Menkum HAM Yasonna Laoly memberikan sinyal positif berupa pengesahan.","['Idrus', 'Yasonna Laoly']","['http://www.wikidata.org/entity/Q16773556', 'http://www.wikidata.org/entity/Q12525045']"
1410,"Sebelum menjadi manajer Liverpool, Klopp memang rutin bertemu dengan Tuchel pada setiap laga Bundesliga.","['Liverpool', 'Klopp', 'Tuchel', 'Bundesliga']","['http://www.wikidata.org/entity/Q1130849', 'http://www.wikidata.org/entity/Q83106', 'http://www.wikidata.org/entity/Q702233', 'https://www.wikidata.org/wiki/Q82595']"
1208,Facebook tak akan eksis di dunia ini tanpa Mark Zuckerberg.,"['Facebook', 'Mark Zuckerberg']","['http://www.wikidata.org/entity/Q355', 'http://www.wikidata.org/entity/Q36215']"
623,"Sebagaimana diketahui, Pilgub DKI 2017 sudah diawali dengan rencana Gubernur DKI Basuki T Purnama (Ahok) untuk ikut lewat jalur independen.","['DKI', 'DKI', 'Basuki T Purnama', 'Ahok']","['http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q3701615']"
283,"Luhut menjelaskan, operasi intelijen yang dimaksud bukan dalam rangka mengirimkan pasukan khusus ke wilayah Filipina.","['Luhut', 'Filipina']","['http://www.wikidata.org/entity/Q14917375', 'http://www.wikidata.org/entity/Q928']"
275,"Kan kita bisa bicarakan dulu,"" kata Ketua DPP Bidang Keanggotaan dan Organisasi PDIP Djarot Saiful Hidayat di Balai Kota, Jl Medan Merdeka Selatan, Jakarta, Senin (22/2/2016).","['PDIP', 'Djarot Saiful Hidayat', 'Jakarta']","['http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q3630']"
1256,Kampanye terbuka yang direncanakan mulai pukul 10 WIB akan dihadiri puluhan ribu pendukung Mega-Hasyim.,"['Mega', 'Hasyim']","['http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q5680756']"
538,"Secara total persentase, kapasitas bandwith internet Telkom sudah 88% pulih,"" demikian pesan singkat VP Public and Marketing Communication Telkom, Muhammad Awaluddin, yang diterima detikINET, Rabu (3/1/2007).","['Telkom', 'Telkom', 'Muhammad Awaluddin', 'detikINET']","['http://www.wikidata.org/entity/Q2305438', 'http://www.wikidata.org/entity/Q2305438', 'http://www.wikidata.org/entity/Q97243394', 'http://www.wikidata.org/entity/Q12481355']"
1576,"""Federer memiliki tahun lebih banyak di tur, dia lebih banyak sukses, dia memiliki lebih banyak trofi.",['Federer'],['http://www.wikidata.org/entity/Q1426']
1261,Presiden Distribusi Disney Dave Hollis berharap ' Iron Man 3 ' bisa melampaui pendapatan domestik ' The Avengers ' yang mencapai $ 207.4 juta.,['Disney'],['http://www.wikidata.org/entity/Q7414']
956,Di surat saya sebelumnya saya memberitahukan kepada konsumen barang elektronik untuk berhati-hati terhadap produk Samsung.,['Samsung'],['http://www.wikidata.org/entity/Q20718']
920,Gelar juara dipastikan menjadi milik Roger Federer setelah menundukkan Rafael Nadal dalam duel tiga set di babak final.,"['Roger Federer', 'Rafael Nadal']","['http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q10132']"
1908,"""Ya sekarang coba teman-teman SKPD tidak hanya kinerjanya tapi juga lebih strategis lagi,"" ujarnya kepada wartawan di Balai Kota Surabaya usai pelantikan Ketua PKK Kota Surabaya, Kamis (18/2/2016).","['Balai Kota Surabaya', 'Surabaya']","['http://www.wikidata.org/entity/Q17998709', 'http://www.wikidata.org/entity/Q11462']"
1664,Tapi Eliaquim Mangala bisa merebut bola sebelum Matuidi melepaskan tembakan.,"['Eliaquim Mangala', 'Matuidi']","['http://www.wikidata.org/entity/Q579231', 'http://www.wikidata.org/entity/Q1921']"
2065,"""Bagi pasien yang masih dirawat, perintah Ibu Mega semua biaya sampai sembuh ditanggung partai.",['Mega'],['http://www.wikidata.org/entity/Q76179']
1635,"""Presiden lima belas menit yang lalu memerintah kan kepada saya untuk mempelajari (kasus demo taksi),"" kata Luhut saat menggelar konferensi pers di kantor Kemenko Polhukam, jalan Medan Merdeka Barat, Jakarta, Selasa (22/3/2016).","['Luhut', 'Kemenko Polhukam', 'Jakarta']","['http://www.wikidata.org/entity/Q14917375', 'http://www.wikidata.org/entity/Q12490746', 'http://www.wikidata.org/entity/Q3630']"
605,"""Dengan mencetak dua gol ini menjadikan sebuah hasil yang bagus karena kami bermain di laga away di markas tim yang bagus.",[],[]
391,"Menurut JK, pengumuman perombakan kabinet akan dilakukan bersama-sama oleh dirinya dan Presiden Joko Widodo.","['JK', 'Joko Widodo']","['http://www.wikidata.org/entity/Q76354', 'http://www.wikidata.org/entity/Q3318231']"
973,"Pada tanggal 12 Maret 2003, ia diangkat oleh Presiden Megawati menjadi Menteri Koordinator Politik dan Keamanan ad interim menggantikan Susilo Bambang Yudhoyono yang mengundurkan diri dari jabatannya.","['Megawati', 'Susilo Bambang Yudhoyono']","['http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q57405']"
